policy_id,policy_version,enabled,model_family,ticker,accession_number,source_document,metric_name,concept_name,candidate_value,value_tolerance,unit,period_start,period_end,decision,status_reason,scope_override,confidence_override,reviewed_by,reviewed_at,period_start_override,period_end_override,value_override
trprev_r58_0212938859e16ead,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0000016875-18-000029,cpr2017-annualreportx1.htm,fuel_surcharge_revenue_ratio,TransportationDiscoveryFuelSurchargeRevenueRatio,242000000.0,0.000001,ratio,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:ratio_value_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_96200a4566d0ad79,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0001193125-18-108782,d553694d10ka.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.574,0.000001,ratio,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_9fae019473b5646c,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0000016875-18-000029,cpr2017-annualreportx1.htm,rail_carload_growth,TransportationDiscoveryRailCarloadGrowth,306.0,0.000001,ratio,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:growth_ratio_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_93745688cbae3f23,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0001193125-19-115178,d929494d10ka.htm,rail_fuel_efficiency,TransportationDiscoveryRailFuelEfficiency,3.0,0.000001,fuel_per_gross_ton_mile,,2018-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_0034ddaac064d14a,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0001193125-23-078048,d390126d10ka.htm,rail_intermodal_volume_growth,TransportationDiscoveryRailIntermodalVolumeGrowth,2022.0,0.000001,ratio,,2022-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_3996180b487f4ef3,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0001193125-26-173665,d172022d10ka.htm,service_reliability_rate,TransportationDiscoveryServiceReliabilityRate,2025.0,0.000001,ratio,,2025-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:ratio_value_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ef536634c7ad1ca8,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0001193125-25-100554,d943188d10ka.htm,terminal_dwell_time,TransportationDiscoveryTerminalDwellTime,-1.0,0.000001,hours,,2024-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_e6d0a0356c5cf0da,transportation_run58_conservative_adjudication_v1,1,transportation,CP,0001193125-26-173665,d172022d10ka.htm,terminal_dwell_time,TransportationDiscoveryTerminalDwellTime,16.0,0.000001,hours,,2025-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ef090e82c49a0253,transportation_run58_conservative_adjudication_v1,1,transportation,CPA,0001193125-18-121137,d522035d20f.htm,aircraft_utilization_hours,TransportationDiscoveryAircraftUtilizationHours,-9.0,0.000001,hours_per_aircraft_day,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_9b06838420279b1b,transportation_run58_conservative_adjudication_v1,1,transportation,CPA,0001193125-22-094968,d176309d20f.htm,capacity_growth,WeightedAverageFairValueAtMeasurementDateOtherEquityInstrumentsGranted,2400000.0,0.000001,USD,,2022-03-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_b6679a479e2f73fc,transportation_run58_conservative_adjudication_v1,1,transportation,CPA,0001193125-19-004748,d638660d20fa.htm,completion_factor,TransportationDiscoveryCompletionFactor,2025.0,0.000001,ratio,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:ratio_value_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_143c6e61100f9fac,transportation_run58_conservative_adjudication_v1,1,transportation,CSX,0000277948-20-000008,csx-12312019x10k.htm,rail_carload_growth,NumberOfCarloads,2700000.0,0.000001,carload,2019-01-01,2019-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_14bfbdb58cbf3c17,transportation_run58_conservative_adjudication_v1,1,transportation,CSX,0000277948-22-000009,csx-20211231.htm,rail_network_velocity,TransportationDiscoveryRailNetworkVelocity,11.0,0.000001,distance_per_time,,2021-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_cb1caba456246224,transportation_run58_conservative_adjudication_v1,1,transportation,CVLG,0001437749-25-015059,cvti20250331_10q.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,2024.0,0.000001,ratio,,2025-03-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_c646df611b70d34b,transportation_run58_conservative_adjudication_v1,1,transportation,CVLG,0001008886-20-000028,form10k.htm,fleet_or_equipment_count,TransportationDiscoveryFleetOrEquipmentCount,2020.0,0.000001,count,,2019-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_95a3ba7c80724bc1,transportation_run58_conservative_adjudication_v1,1,transportation,CVLG,0001008886-18-000007,form10k.htm,insurance_claims_cost_ratio,TransportationDiscoveryInsuranceClaimsCostRatio,2015.0,0.000001,ratio,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:ratio_value_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_5fc1733edadccc94,transportation_run58_conservative_adjudication_v1,1,transportation,CVLG,0001437749-20-022403,cvti20200930_10q.htm,insurance_claims_cost_ratio,TransportationDiscoveryInsuranceClaimsCostRatio,31.0,0.000001,ratio,,2020-09-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_394dda9c88842072,transportation_run58_conservative_adjudication_v1,1,transportation,DAL,0000027904-23-000003,dal-20221231.htm,aircraft_orderbook_commitments,TransportationDiscoveryAircraftOrderbookCommitments,-1.0,0.000001,USD_count_and_currency,,2022-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ff978cdafc952aad,transportation_run58_conservative_adjudication_v1,1,transportation,DAL,0000027904-21-000006,dal-20210331.htm,fuel_price_per_gallon,TransportationDiscoveryFuelPricePerGallon,-2.0,0.000001,USD_per_gallon,,2021-03-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_5d7fbe1c8ac20a05,transportation_run58_conservative_adjudication_v1,1,transportation,DAL,0000027904-21-000012,dal-20210930.htm,fuel_price_per_gallon,TransportationDiscoveryFuelPricePerGallon,2019000000000.0,0.000001,USD_per_gallon,,2021-09-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_797697c483505d8f,transportation_run58_conservative_adjudication_v1,1,transportation,DAL,0000027904-20-000010,dal-20200630.htm,passenger_load_factor,FlightLoadFactorCap,0.6,0.000001,pure,2020-04-01,2020-09-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_d5711b174b6d8c7b,transportation_run58_conservative_adjudication_v1,1,transportation,EDRY,0000919574-19-003068,d8225562_20-f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,-2.0,0.000001,USD_per_day,,2018-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_8e1026839ed3f729,transportation_run58_conservative_adjudication_v1,1,transportation,EHLD,0001477932-26-002657,ehld_20f.htm,fleet_age,TransportationDiscoveryFleetAge,22.0,0.000001,years,,2025-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_7ba34dc37a7b0fdb,transportation_run58_conservative_adjudication_v1,1,transportation,FWRD,0000912728-19-000157,form10-qq32019.htm,fuel_surcharge_revenue_ratio,TransportationDiscoveryFuelSurchargeRevenueRatio,2019.0,0.000001,ratio,,2019-09-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_4c8ec9f73e486106,transportation_run58_conservative_adjudication_v1,1,transportation,FWRD,0001628280-24-024140,fwrd-20231231.htm,service_reliability_rate,TransportationDiscoveryServiceReliabilityRate,0.98,0.000001,ratio,,2023-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_6705937166e4570c,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-19-000020,gatx20181231-10k.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,-2018.0,0.000001,ratio,,2018-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ce85d5e5d648993c,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-21-001621,gnk-20201231x10k.htm,fleet_age,FleetUtilizationPercentageUsedToDetermineUndiscountedCashFlows,0.98,0.000001,pure,2020-01-01,2020-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ea1785e567034ad2,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-21-001621,gnk-20201231x10k.htm,fleet_utilization,FleetUtilizationPercentageUsedToDetermineUndiscountedCashFlows,0.98,0.000001,pure,2020-01-01,2020-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_e4d6c64b79923d11,transportation_run58_conservative_adjudication_v1,1,transportation,HAFN,0001140361-26-015278,ef20060668.htm,newbuild_capacity_commitments,TransportationDiscoveryNewbuildCapacityCommitments,2.0,0.000001,count,,2025-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_c4af4c7348440c88,transportation_run58_conservative_adjudication_v1,1,transportation,HSHP,0001959455-25-000027,hshp-20241231.htm,fleet_age,TransportationDiscoveryFleetAge,2025.0,0.000001,years,,2024-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:years_value_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_013cacfd8c37f91b,transportation_run58_conservative_adjudication_v1,1,transportation,HUBG,0001564590-20-051278,hubg-10q_20200930.htm,rail_intermodal_volume_growth,TransportationDiscoveryRailIntermodalVolumeGrowth,2020.0,0.000001,ratio,,2020-09-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:growth_ratio_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_f530a6cf308ca381,transportation_run58_conservative_adjudication_v1,1,transportation,JBLU,0001158463-18-000090,q3201810-q201810xq.htm,unit_cost_ex_fuel,TransportationDiscoveryUnitCostExFuel,190.0,0.000001,USD_per_capacity_unit,,2018-09-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_5eec3cb0b1c5b8e0,transportation_run58_conservative_adjudication_v1,1,transportation,KNX,0001492691-18-000017,knx-10k12312017.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,-1.0,0.000001,distance,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_1dd29ce20ca987cb,transportation_run58_conservative_adjudication_v1,1,transportation,LTM,0001213900-22-015962,f20f2021_latamairlines.htm,airline_fuel_consumed,VerticalFallInCostOfTotalFuelConsumption,79200000.0,0.000001,USD,2021-01-01,2021-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_1b243f92ff0b1d99,transportation_run58_conservative_adjudication_v1,1,transportation,LTM,0001615774-18-002424,s109445_20f.htm,passenger_revenue_per_capacity_unit,TransportationDiscoveryPassengerRevenuePerCapacityUnit,-2.0,0.000001,USD_per_capacity_unit,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_0d6bb495ffe62640,transportation_run58_conservative_adjudication_v1,1,transportation,NSC,0000702165-21-000006,nsc-20201231.htm,rail_carload_growth,TransportationDiscoveryRailCarloadGrowth,600000.0,0.000001,ratio,,2020-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_d9f8d91274dc5f20,transportation_run58_conservative_adjudication_v1,1,transportation,ODFL,0001564590-20-037340,odfl-10q_20200630.htm,freight_weight_per_shipment,TransportationDiscoveryFreightWeightPerShipment,-19.0,0.000001,weight_per_shipment,,2020-06-30,REJECTED_POLICY,confirmed_frozen_contract_rejection:negative_value_prohibited,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_c7684ea5c06efe85,transportation_run58_conservative_adjudication_v1,1,transportation,OMAB,0001558370-25-005842,omab-20241231x20f.htm,airport_aeronautical_revenue,PercentageOfRevenueToGcanAeronauticalAndNonAeronauticalRevenuesByAcapulcoInternationalAirport,0.032,0.000001,pure,2023-01-01,2023-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_4e3697557891b6f7,transportation_run58_conservative_adjudication_v1,1,transportation,OMAB,0001558370-24-006069,omab-20231231x20f.htm,airport_non_aeronautical_revenue,PercentageOfRevenueToGcanAeronauticalAndNonAeronauticalRevenuesByAcapulcoInternationalAirport,0.032,0.000001,pure,2023-01-01,2023-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_858e45ab0e85a8ba,transportation_run58_conservative_adjudication_v1,1,transportation,OMAB,0001558370-18-003456,omab-20171231x20f.htm,airport_passenger_throughput,TransportationDiscoveryAirportPassengerThroughput,27.7,0.000001,count,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_07b61a05f62b42a4,transportation_run58_conservative_adjudication_v1,1,transportation,PAC,0001193125-26-161714,pac-20251231.htm,aircraft_movements_growth,TransportationDiscoveryAircraftMovementsGrowth,16.0,0.000001,ratio,,2025-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:growth_ratio_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_91e640c2b572dfc8,transportation_run58_conservative_adjudication_v1,1,transportation,PAC,0001564590-18-008605,pac-20f_20171231.htm,airport_aeronautical_revenue,TransportationDiscoveryAirportAeronauticalRevenue,1338542.0,0.000001,MXN,,2017-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_12bc2d41b187fffc,transportation_run58_conservative_adjudication_v1,1,transportation,PAC,0000950170-25-057571,pac-20241231.htm,airport_non_aeronautical_revenue,TransportationDiscoveryAirportNonAeronauticalRevenue,2023.0,0.000001,MXN,,2024-12-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:nonissuer_or_proforma_scope,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_615c7e466ae48524,transportation_run58_conservative_adjudication_v1,1,transportation,RYAAY,0001558370-21-009268,ryaa-20210331x20f.htm,aircraft_fleet_age,TransportationDiscoveryAircraftFleetAge,737.0,0.000001,years,,2021-03-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:years_value_out_of_bounds,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_95bcac7e443d2dcb,transportation_run58_conservative_adjudication_v1,1,transportation,RYAAY,0001558370-22-010932,tmb-20220331x20f.htm,airline_fuel_expense,EstimatedPercentageOfJetFuelExpensesCoveredByHedgingContractsAsOfReportingDate,0.8,0.000001,pure,2022-04-01,2023-03-31,REJECTED_POLICY,confirmed_frozen_contract_rejection:unit_contract_mismatch,,,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_dceae6b7786bcd40,transportation_union_exact_confirmation_v1,1,transportation,ATXG,0001493152-26-031055,form10-k.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2026-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_e25c005aa5f98d1e,transportation_union_exact_confirmation_v1,1,transportation,CCEC,0001193125-21-133880,d178393d20f.htm,fleet_age,TransportationDiscoveryFleetAge,9.7,0.000001,years,,2020-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_3774fc6438fb78a6,transportation_union_exact_confirmation_v1,1,transportation,CCEC,0001193125-22-123927,d332302d20f.htm,fleet_age,TransportationDiscoveryFleetAge,8.3,0.000001,years,,2021-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_b96c6715be326576,transportation_union_exact_confirmation_v1,1,transportation,GLBS,0001144204-18-013849,tv487965_20f.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2017-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_10b4eb035f6e4a43,transportation_union_exact_confirmation_v1,1,transportation,GLBS,0001144204-19-016636,tv517220_20f.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2018-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_f31edb2198e7e8fd,transportation_union_exact_confirmation_v1,1,transportation,GLBS,0001104659-20-041302,tm2014261d1_20f.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2019-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_4c8f25b72e9465ce,transportation_union_exact_confirmation_v1,1,transportation,PSHG,0000919574-19-002470,d8207765_20-f.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2018-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_13ff89b5e9c280ea,transportation_union_exact_confirmation_v1,1,transportation,RVSN,0001213900-23-022437,f20f2022_railvisionltd.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2022-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_17328059a54290fc,transportation_union_exact_confirmation_v1,1,transportation,SWVL,0001104659-23-112698,swvl-20221231x20f.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2022-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_589bd9fd2e9b7fcc,transportation_union_exact_confirmation_v1,1,transportation,SWVL,0001104659-23-112998,swvl-20221231x20fa.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2022-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_e8716b9df2c81b7b,transportation_union_exact_confirmation_v1,1,transportation,SWVL,0001104659-24-054345,swvlw-20231231x20f.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2023-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_5d22f321cf7ad319,transportation_union_exact_confirmation_v1,1,transportation,UP,0001104659-21-036332,tm214055d1_10k.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2020-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_f5d0ff25889ebdd2,transportation_union_exact_confirmation_v1,1,transportation,UP,0001104659-21-061951,tm2114872d1_10ka.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2020-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_7c088f1f13435d36,transportation_union_exact_confirmation_v1,1,transportation,UP,0001104659-21-070871,tm2114128d1_10q.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2021-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_c297f498ee1f4f32,transportation_union_exact_confirmation_v1,1,transportation,UP,0001819516-23-000046,up-20230630.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2023-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_57acbc1f1cac285e,transportation_union_exact_confirmation_v1,1,transportation,UP,0001819516-23-000059,up-20230930.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2023-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_9a9e4f4c0294b304,transportation_union_exact_confirmation_v1,1,transportation,UP,0001819516-24-000015,up-20231231.htm,going_concern_flag,TransportationDiscoveryGoingConcernFlag,1.0,0.000001,boolean,,2023-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_systematic_union_review_v1,2026-07-27T00:00:00Z,,,
trprev_r58_6ad3690a90774a37,transportation_priority_semantic_fixture_v1,1,transportation,AAI,0000948846-10-000017,form10-q.htm,completion_factor,TransportationDiscoveryCompletionFactor,0.9740000000000001,0.000001,ratio,,2010-03-31,ACCEPTED,reviewed_positive_semantic_fixture:completion_factor_explicit_single_value,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_dafd30d0416c7875,transportation_priority_semantic_fixture_v1,1,transportation,ARCB,0001558370-19-001332,arcb-20181231x10k.htm,average_length_of_haul,TransportationDiscoveryAverageLengthOfHaul,1039.0,0.000001,distance,,2018-12-31,ACCEPTED,reviewed_positive_semantic_fixture:average_length_of_haul_explicit_distance,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_70ea90013f70a293,transportation_priority_semantic_fixture_v1,1,transportation,ASC,0001144204-18-024571,tv491345_6k.htm,revenue_days,TransportationDiscoveryRevenueDays,2416.0,0.000001,days,,2018-03-31,ACCEPTED,reviewed_positive_semantic_fixture:revenue_days_explicit_reported_count,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_c9a2c547f1160e84,transportation_priority_semantic_fixture_v1,1,transportation,ASC,0001144204-18-057767,tv505587_6k.htm,vessel_count,TransportationDiscoveryVesselCount,28.0,0.000001,count,,2018-09-30,ACCEPTED,reviewed_positive_semantic_fixture:vessel_count_explicit_issuer_fleet,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_d65e678070919c20,transportation_priority_semantic_fixture_v1,1,transportation,BNI,0001193125-06-087328,d10q.htm,rail_intermodal_volume_growth,TransportationDiscoveryRailIntermodalVolumeGrowth,0.06,0.000001,ratio,,2006-03-31,ACCEPTED,reviewed_positive_semantic_fixture:rail_intermodal_volume_growth_explicit_single_value,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r58_f40f0937653961e3,transportation_priority_semantic_fixture_v1,1,transportation,CCEC,0001193125-18-070556,d537681d20f.htm,vessel_count,TransportationDiscoveryVesselCount,36.0,0.000001,count,,2017-12-31,ACCEPTED,reviewed_positive_semantic_fixture:vessel_count_explicit_issuer_fleet,,1.0,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
trprev_r65_099465be65f27a40,transportation_priority_semantic_fixture_v1,1,transportation,CISS,NONSEC-CISS-a10844917ca510423d7ce12e,a10844917ca510423d7ce12e168c7277f339c50cc018417dedd7d805c8c7fd17.html,fleet_capacity,TransportationDiscoveryFleetCapacity,234.0,0.000001,segment_native_capacity,,2024-03-31,REJECTED_POLICY,reviewed_prohibited_semantic_fixture:fleet_capacity_bounds,,,codex_transportation_semantic_fixture_review_v2,2026-07-29T00:00:00-05:00,,,
